player_name
Claudio Marchisio
Claudio Pizarro
Cleber Santana
Clemens Fritz
Clement Grenier
Clint Dempsey
Corentin Jean
Craig Bellamy
Crislan
Cristian Benitez
Cristian Pasquato
Cristian Rodriguez
Cristiano Doni
Cristiano Lucarelli
Cristiano Ronaldo
Cristiano Zanetti
Cyril Thereau
Daisuke Matsui
Dame N'Doye
Damien Duff
Dan Gosling
Dani Ndi
Daniel Candeias
Daniel Didavi
Daniel Ginczek
Daniel Guiza
Daniel Jensen
Daniel Omoya Braaten
Daniel Parejo
Daniel Sturridge
Daniel Wass
Daniele Baselli
Daniele Cacia
Daniele De Rossi
Danijel Ljuboja
Danijel Milicevic
Danilo
Danilo Dias
Danko Lazovic
Danny Hoesen
Danny Welbeck
Dario Cvitanich
Dario Vidosic
Darius Vassell
Darko Bodul
Darren Bent
Darren Pratley
David Barral
David Beckham
David Bellion
David Bentley
David Di Michele
David Ngog
David Nugent
David Pizarro
David Silva
David Suazo
David Trezeguet
David Villa
Davide Lanzafame
Davide Moscardelli
Davy Klaassen
Davy Proepper
Deco
Dede
Dejan Stankovic
Dele Alli
Demba Ba
Demy de Zeeuw
Denni Avdic
Dennis Rommedahl
Derley
Deyverson
Didier Drogba
Didier Konan Ya
Diego
Diego Barcelos
Diego Costa
Diego Forlan
Diego Milito
Dieumerci Mbokani
Dimitar Berbatov
Dimitar Rangelov
Dimitri Payet
Diniyar Bilyaletdinov
Diogo Salomao
Diomansy Kamara
Dirk Kuyt
Djibril Cisse
Domenico Berardi
Dorge Kouemaha
Dorlan Pabon
Douglas Costa
Dudley Campbell
Dusan Djuric
Dusan Svento
Dusan Tadic
Duvan Zapata
Eden Hazard
Eder
Eder Citadin Martins
Ederson
Edgar Antonio Mendez
Edin Dzeko
Edinson Cavani
Edu
Eduardo
Eduardo Salvio
Eduardo Vargas
Eidur Gudjohnsen
El Hadji Diouf
Elano
Elias
Eliran Atar
Eljero Elia
Elliot Grandin
Elson
Elvis Manu
Elyaniv Barda
Emanuele Calaio
Emanuele Giaccherini
Emile Heskey
Emmanuel Adebayor
Emmanuel Agyemang-Badu
Emmanuel Emenike
Enzo Perez
Eran Zahavi
Eren Derdiyok
Eric Maxim Choupo-Moting
Eric Mouloungui
Erik Huseklepp
Erik Jendrisek
Erik Lamela
Erik Nevland
Esteban Cambiasso
Euzebiusz Smolarek
Evandro Goebel
Everton
Ewerthon
Ezequiel Lavezzi
Ezequiel Scarione
Fabian Delph
Fabien Camus
Fabio Borini
Fabio Coentrao
Fabio Grosso
Fabio Liverani
Fabio Quagliarella
Fabrizio Miccoli
Federico Macheda
Fedor Smolov
Felipe Caicedo
Felipe Gedoz
Felipe Gutierrez
Felipe Melo
Felipe Pardo
Felipe Seymour
Fernandinho
Fernando Belluschi
Fernando Cavenaghi
Fernando Llorente
Fernando Torres
Filip Djuricic
Filippo Inzaghi
Florent Balmont
Florent Malouda
Florent Sinama-Pongolle
Fraizer Campbell
Francelino Matuzalem
Francesco Lodi
Francesco Tavano
Francesco Totti
Francisco Alcacer
Francisco Navarro Yeste
Franck Ribery
Franck Tabanou
Franco Brienza
Franco Daniel Jara
Franco Di Santo
Franco Vazquez
Frank Lampard
Fred
Frederic Kanoute
Frederic Piquionne
Fredy Guarin
Fredy Montero
Gabi
Gabriel Agbonlahor
Gaetano D'Agostino
Garath McCleary
Gareth Bale
Garry Mendes Rodrigues
Gaston Ramirez
Gelson
Geoffrey Dernis
Geoffrey Mujangi Bia
Georges N'Koudou
Georginio Wijnaldum
Geovanni
Gergely Rudolf
German Denis
Gerso Fernandes
Gervinho
Giacomo Bonaventura
Giampaolo Pazzini
Giampiero Pinzi
Giandomenico Mesto
Gianluca Sansone
Gianluca Zambrotta
Gianni Munari
Gil Vermouth
Giovani dos Santos
Giovanni Sio
Giuseppe De Luca
Giuseppe Mascara
Giuseppe Rossi
Giuseppe Sculli
Gokhan Inler
Gokhan Tore
Gonzalo Bergessio
Gonzalo Higuain
Goran Pandev
Grafite
Gregory Pujol
Gregory van der Wiel
Guido Marilungo
Guillaume Gillet
Guillaume Hoarau
Gylfi Sigurdsson
Haavard Nielsen
Hakan Calhanoglu
Hakan Yakin
Hakim Ziyech
Halil Altintop
Hameur Bouazza
Hamit Altintop
Hans Vanaken
Haris Seferovic
Hatem Ben Arfa
Helder Postiga
Henok Goitom
Henrik Mkhitaryan
Hernan Crespo
Hernanes
Heung-Min Son
Hiroshi Kiyotake
Houssine Kharja
Hugo Almeida
Hugo Leal
Hugo Rodallega
Hulk
Humberto Suazo
Iago Aspas
Ibai Gomez
Ibrahim Afellay
Ibson
Ignacio Piatti
Ignazio Abate
Igor Budan
Ikechukwu Uche
Ilan
Ilkay Guendogan
Ilombe Mboyo
Imanol Agirretxe
Imoh Ezekiel
Ioannis Amanatidis
Ireneusz Jelen
Isaac Boakye
Ishak Belfodil
Islam Slimani
Ismael Bangoura
Issiar Dia
Itay Shechter
Ivan Alonso
Ivan Klasnic
Ivan Perisic
Ivan Rakitic
Ivan Sanchez Riki
Ivan Trickovski
Ivica Iliev
Ivica Olic
Ivo Ilicevic
Izet Hajrovic
Ja-Cheol Koo
Jack Wilshere
Jackson Martinez
Jaime Valdes
Jakob Jantscher
Jakub Blaszczykowski
James McFadden
James Milner
James Morrison
James Rodriguez
Jamie Vardy
Jan Moravek
Jan Rosenthal
Jan Schlaudraff
Jan Simak
Jason Puncheon
Javi Guerra
Javi Moreno Marquez
Javier Chevanton
Javier Hernandez
Javier Pastore
Javier Portillo
Javier Saviola
Javier Zanetti
Jay Rodriguez
Jedaias Capucho Neves
Jefferson Farfan
Jefferson Nascimento
Jens Toornstra
Jeremain Lens
Jeremie Aliadiere
Jeremy Menez
Jermain Defoe
Jermaine Jenas
Jerome Leroy
Jesus Navas
Jhon Cordoba
Ji-Sung Park
Jimmy Briand
Jimmy Kebe
Jiri Stajner
Jo
Joao Moutinho
Joao Pedro Galvao
Joe Cole
Joel Campbell
Joffre David Guerron
Johan Audel
Johan Elmander
Johan Vonlanthen
John Arne Riise
John Bostock
John Carew
John Goossens
John Guidetti
John Utaka
Jon Dahl Tomasson
Jonas
Jonathan Biabiany
Jonathan Blondel
Jonathan Cristaldo
Jonathan De Guzman
Jonathan Pereira
Jonathan Reis
Jonathan Rodriguez
Jonathan Soriano
Jonathan dos Santos
Jonathas
Joonas Kolkka
Jordan Ayew
Jordan Henderson
Jordy Clasie
Jorge Martinez
Jorginho
Jose Antonio Reyes
Jose Baxter
Jose Leonardo Ulloa
Jose Manuel Jurado
Jose Mari
Jose Maria Callejon
Jose Maria Guti
Jose Paolo Guerrero
Jose Salomon Rondon
Jose Sosa
Joselu
Joshua King
Josip Drmic
Josip Ilicic
Juan Arango
Juan Carlos
Juan Carlos Menseguez
Juan Carlos Valeron
Juan Cuadrado
Juan Gomez
Juan Mata
Juan Vargas
Juanlu
Julian Draxler
Julian Schieber
Julien Quercia
Julien Sable
Julio Arca
Julio Baptista
"Juninho Pernambucano,20"
Junya Tanaka
Juraj Kucka
Kaka
Kalu Uche
Kamel Ghilas
Kandia Traore
Karim Bellarabi
Karim Benzema
Karim Matmour
Keirrison
Keisuke Honda
Kelvin
Kenny Miller
Kenwyne Jones
Kerim Frei Koyunlu
Kevin Berigaud
Kevin Constant
Kevin Davies
Kevin Doyle
Kevin Gameiro
Kevin Kilbane
Kevin Kuranyi
Kevin Mirallas
Kevin Nolan
Kevin Roelandts
Kevin de Bruyne
Kevin-Prince Boateng
Kieran Richardson
Kieron Dyer
Kim Kaellstroem
Kingsley Coman
Klaas Jan Huntelaar
Kleber Pinheiro
Konstantinos Mitroglou
Kris Boyd
Krisztian Nemeth
Kwadwo Asamoah
Landon Donovan
Lars Stindl
Lassad Nouioui
Lasse Schoene
Lautaro Acosta
Lazaros Christodoulopoulos
Leandro Bacuna
Leandro Damiao
Leandro Daniel Paredes
Lee Cattermole
Leo Baptistao
Leo Bonatini
Leon Best
Leon Osman
Leonard Kweuke
Liedson
Lima
Lionel Messi
Lior Rafaelov
Lisandro Lopez
Loic Remy
Lorenzo Insigne
Louis Saha
Luc Castaignos
Luca Cigarini
Luca Toni
Lucas Barrios
Lucas Biglia
Lucas Moura
Lucas Perez
Lucas Piazon
Lucas Pratto
Lucho Gonzalez
Luciano Dario Vietto
Lucio
Ludovic Giuly
Ludovic Obraniak
Luigi Pieroni
Luis Boa Morte
Luis Fabiano
Luis Garcia
Luis Jimenez
Luis Muriel
Luis Seijas
Luis Suarez
Luiz Adriano
Luka Modric
Lukas Podolski
Lukasz Gargula
Luuk de Jong
Lynel Kitambala
Magnus Wolff Eikrem
Mahir Saglik
Maicon
Mame Biram Diouf
Mancini
Manolo Gabbiadini
Manu del Moral
Manuel Pucciarelli
Manuel Trigueros
Maor Melikson
Marama Vahirua
Marc Albrighton
Marcelo Estigarribia
Marcelo Moreno
Marcelo Zalayeta
Marcio Mossoro
Marco Borriello
Marco Davide Faraoni
Marco Di Vaio
Marco Donadel
Marco Fabian
Marco Hoeger
Marco Marchionni
Marco Parolo
Marco Reus
Marco Rossi
Marco Ruben
Marco Sau
Marco van Ginkel
Marcus Berg
Marek Hamsik
Marek Jankulovski
Marek Mintal
Mariano Bogliacino
Mariano Pavone
Mario Alberto Santana
Mario Balotelli
Mario Bermejo
Mario Gaspar
Mario Goetze
Mario Gomez
Mario Mandzukic
Mario Raimondi
Mario Rondon
Mario Vrancic
Mark Gonzalez
Mark Uth
Marko Arnautovic
Marko Marin
Marko Pantelic
Markus Rosenberg
Marouane Chamakh
Marouane Fellaini
Marquinho
Martin Braithwaite
Martin Harnik
Martin Joergensen
Martin Petrov
Masoud Shojaei
Massimo Ambrosini
Massimo Maccarone
Mateo Kovacic
Mateus
Matheus Pereira
Mathieu Bodmer
Mathieu Flamini
Mathieu Valbuena
Matias Alustiza
Matias Fernandez
Matias Suarez
Matteo Brighi
Matthew Taylor
Matthias Lepiller
Mattia Destro
Mauricio Pinilla
Mauro Camoranesi
Mauro Icardi
Mauro Zarate
Max Kruse
Maxi Lopez
Maxi Moralez
Maxi Rodriguez
Maximilian Arnold
Maximillian Beister
Mbaye Niang
Mehmet Ekici
Memphis Depay
Mervan Celik
Mesut Oezil
Mevlut Erdinc
Michael Ballack
Michael Bradley
Michael Chopra
Michael Essien
Michael Krohn-Dehli
Michael Owen
Michel Bastos
Michu
Michy Batshuayi
Mickael Isabey
Mido
Mikael Forssell
Mikel Arteta
Mikel San Jose
Mikkel Diskerud
Miku
Milan Jovanovic
Milivoje Novakovic
Milos Jojic
Milos Krasic
Milos Maric
Mimoun Azaouagh
Miralem Pjanic
Miralem Sulejmani
Mirko Antenucci
Mirko Vucinic
Miroslav Klose
Miroslav Stoch
Mladen Petric
Modibo Maiga
Mohamed Zidan
Mohammed Abdellaoue
Mohammed Tchite
Moi Gomez
Morgan Amalfitano
Moritz Leitner
Morten Gamst Pedersen
Mostapha El Kabir
Mounir El Hamdaoui
Moussa Dembele
Moussa Sow
Mu Kanazaki
Munir El Haddadi
Mustapha Riga
Nabil Baha
Nabil Fekir
Nabil Ghilas
Nacer Barazite
Nacer Chadli
Nani
Nelson Haedo Valdez
Nemanja Matic
Nene
Nery Castillo
Nestor Susaeta
Neymar
Nicki Bille Nielsen
Nicklas Bendtner
Nicklas Pedersen
Nicola Amoruso
Nicola Pozzi
Nicolai Joergensen
Nicolas Andres Cordova
Nicolas Anelka
Nicolas De Preville
Nicolas Gaitan
Nicolas Lopez
Nihat Kahveci
Nikica Jelavic
Niko Kranjcar
Nikola Djurdjic
Nikola Kalinic
Nikola Zigic
Nikos Karelis
Nilmar
Nino
Ninos Gouriye
Nolan Roux
Nolito
Nordin Amrabat
Nuno Gomes
Nuri Sahin
Nwankwo Kanu
Obafemi Martins
Odion Ighalo
Ola Toivonen
Olcay Sahan
Oleg Iachtchouk
Oliver Neuville
Olivier Kapo
Olivier Sorlin
Olivier Thomert
Orlando Engelaar
Oscar Cardozo
Oscar Trejo
Oussama Tannane
Pablo Aimar
Pablo Barrientos
Pablo Hernandez
Pablo Osvaldo
Pablo Piatti
Panagiotis Kone
Papiss Cisse
Pascal Feindouno
Pasquale Foggia
Patrick Helmes
Patrick Herrmann
Paul Freier
Paul Pogba
Paul Scholes
Paul-Georges Ntep
Paulinho
Paulo Dybala
Pavel Pogrebnyak
Pawel Brozek
Pedro Leon
Pedro Mendes
Pedro Morales
Pedro Rodriguez
Peguy Luyindula
Per Ciljan Skjelbred
Perparim Hetemaj
Peter Crouch
Peter Loevenkrands
Peter Odemwingie
Peter Whittingham
Philippe Coutinho
Pierre Webo
Pierre-Alain Frau
Pierre-Emerick Aubameyang
Piotr Trochowski
Pizzi
Prince Tagoe
Quincy Owusu-Abeyie
Radamel Falcao
Radja Nainggolan
Rafael Martins
Rafael van der Vaart
Raffael
Raffaele Palladino
Ramires
Raphael Guerreiro
Rasmus Elm
Raul
Raul Jimenez
Raul Marcelo Bobadilla
Raul Meireles
Raul Rusescu
Raul Tamudo
Remy Cabella
Renato
Renato Augusto
Renato Steffen
Ricardo Alvarez
Ricardo Cabanas
Ricardo Fuller
Ricardo Gardner
Ricardo Horta
Ricardo Oliveira
Ricardo Quaresma
Riccardo Meggiorini
Riccardo Montolivo
Ricky van Wolfswinkel
Riyad Mahrez
Robbie Blake
Robbie Fowler
Robbie Keane
Robert Acquafresca
Robert Lewandowski
Robert Vittek
Roberto Firmino
Roberto Pereyra
Roberto Soldado
Robin van Persie
Robinho
Rodolfo Bodipo Diaz
Rodrigo
Rodrigo Palacio
Rodrigo Taddei
Rogelio Funes Mori
Romain Alessandrini
Romain Hamouma
Romain Poyet
Romain Rocchi
Roman Pavlyuchenko
Romelu Lukaku
Ronaldinho
Ronny
Roque Santa Cruz
Roy Beerens
Ruben Castro
Ruben Micael
Ruben Olivera
Ruben Suarez
Rubin Okotie
Rudolf Skacel
Rui Miguel
Ruslan Malinovsky
Ruud van Nistelrooy
Ryad Boudebouz
Ryan Babel
Ryan Giggs
Sabin Merino
Salomon Kalou
Sami Allagui
Sami Khedira
Samir Nasri
Samuel Eto'o
Samuele Longo
Santi Cazorla
Santi Mina
Santiago Leonardo
Saul Berjon
Scott McDonald
Seba
Sebastian Freis
Sebastian Giovinco
Sebastian Larsson
Sebastian Leto
Sebastian Meoli
Sebastien Grax
Sebastien Roudet
Sekou Cisse
Sergio Aguero
Sergio Bernardo Almiron
Sergio Ezequiel Araujo
Sergio Floccari
Sergio Garcia
Sergio Oliveira
Sergio Pellissier
Seydou Doumbia
Shaun Wright-Phillips
Shinji Kagawa
Shinji Okazaki
Sidney Govou
Sidney Sam
Siebe Schrijvers
Siem de Jong
Simao
Simon Davies
Simon Vukcevic
Simon Zoller
Simone Padoin
Simone Pepe
Simone Zaza
Siqueira De Olivera Luciano
Sofiane Feghouli
Sotiris Ninis
Souleymane Camara
Steed Malbranque
Stefan Kiessling
Stefano Guberti
Stefano Mauri
Stefano Sturaro
Stephan El Shaarawy
Stephen Ireland
Stephen Quinn
Stevan Jovetic
Steven Gerrard
Steven Pienaar
Stewart Downing
Stiliyan Petrov
Sulley Ali Muntari
Sylvain Marveaux
Szabolcs Huszti
Tamas Hajnal
Taner Yalcin
Tarik Elyounoussi
Teofilo Gutierrez
Theo Walcott
Theofanis Gekas
Thiago Alcantara
Thiago Motta
Thiago Ribeiro
Thibault Giresse
Thierry Henry
Thomas Enevoldsen
Thomas Kahlenberg
Thomas Mueller
Thorgan Hazard
Thorstein Helstad
Tim Borowski
Tim Cahill
Tim Matavz
Timo Werner
Tobias Werner
Toifilou Maoulida
Tom Huddlestone
Tomas Rosicky
Tommaso Rocchi
Toni Kroos
Tranquillo Barnetta
Tulio de Melo
Tuncay Sanli
Urby Emanuelson
Vaclav Sverkos
Vadis Odjidja-Ofoe
Vagner Love
Valentin Eysseric
Valentin Stocker
Valere Germain
Valeri Bojinov
Valon Behrami
Valter Birsa
Vedad Ibisevic
Vicente
Vicente Sanchez
Victor Anichebe
Victor Camarasa
Victor Casadesus
Victor Ibarbo
Victor Obinna
Viktor Fischer
Vincenzo Iaquinta
Vitali Kutuzov
Vladimir Darida
Vladimir Weiss
Wade Elliott
Walid Mesloub
Walter
Walter Pandiani
Wason Renteria
Wayne Rooney
Wayne Routledge
Weldon
Wendel
Wesley Sneijder
Wesley Verhoek
Wilfried Bony
Wilson Eduardo
Wissam Ben Yedder
Xabi Alonso
Xavier Pentecote
Xherdan Shaqiri
Xisco Nadal
Yacine Abdessadki
Yacine Brahimi
Yannick Djalo
Yoan Gouffran
Yoann Gourcuff
Yohan Cabaye
Yohan Demont
Yoshinori Muto
Youri Tielemans
Youssef El Arabi
Yuri Zhirkov
Yuya Osako
Yves Hadley Desmarets
Zakaria Labyad
Ze Eduardo
Ze Luis
Zhi Zheng
Zlatan Ibrahimovic
Zlatko Junuzovic
Zoltan Gera
Zoltan Stieber
Zvjezdan Misimovic
